data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,time_period,month_ending_date,drug_overdose_deaths,footnote
01/04/2026,2020,3,Region 5,Heroin,12 month-ending,03/31/2020,2743,
01/04/2026,2020,4,Region 5,Heroin,12 month-ending,04/30/2020,2769,
01/04/2026,2020,5,Region 5,Heroin,12 month-ending,05/31/2020,2837,
01/04/2026,2020,6,Region 5,Heroin,12 month-ending,06/30/2020,2862,
01/04/2026,2020,7,Region 5,Heroin,12 month-ending,07/31/2020,2838,
01/04/2026,2020,8,Region 5,Heroin,12 month-ending,08/31/2020,2777,
01/04/2026,2020,9,Region 5,Heroin,12 month-ending,09/30/2020,2697,
01/04/2026,2020,10,Region 5,Heroin,12 month-ending,10/31/2020,2620,
01/04/2026,2020,11,Region 5,Heroin,12 month-ending,11/30/2020,2542,
01/04/2026,2020,12,Region 5,Heroin,12 month-ending,12/31/2020,2481,
01/04/2026,2021,1,Region 5,Heroin,12 month-ending,01/31/2021,2393,
01/04/2026,2021,2,Region 5,Heroin,12 month-ending,02/28/2021,2290,
01/04/2026,2021,3,Region 5,Heroin,12 month-ending,03/31/2021,2257,
01/04/2026,2021,4,Region 5,Heroin,12 month-ending,04/30/2021,2149,
01/04/2026,2021,5,Region 5,Heroin,12 month-ending,05/31/2021,1948,
01/04/2026,2021,6,Region 5,Heroin,12 month-ending,06/30/2021,1837,
01/04/2026,2021,7,Region 5,Heroin,12 month-ending,07/31/2021,1799,
01/04/2026,2021,8,Region 5,Heroin,12 month-ending,08/31/2021,1767,
01/04/2026,2021,9,Region 5,Heroin,12 month-ending,09/30/2021,1721,
01/04/2026,2021,10,Region 5,Heroin,12 month-ending,10/31/2021,1688,
01/04/2026,2021,11,Region 5,Heroin,12 month-ending,11/30/2021,1616,
01/04/2026,2021,12,Region 5,Heroin,12 month-ending,12/31/2021,1547,
01/04/2026,2022,1,Region 5,Heroin,12 month-ending,01/31/2022,1554,
01/04/2026,2022,2,Region 5,Heroin,12 month-ending,02/28/2022,1525,
01/04/2026,2022,3,Region 5,Heroin,12 month-ending,03/31/2022,1436,
01/04/2026,2022,4,Region 5,Heroin,12 month-ending,04/30/2022,1394,
01/04/2026,2022,5,Region 5,Heroin,12 month-ending,05/31/2022,1346,
01/04/2026,2022,6,Region 5,Heroin,12 month-ending,06/30/2022,1307,
01/04/2026,2022,7,Region 5,Heroin,12 month-ending,07/31/2022,1222,
01/04/2026,2022,8,Region 5,Heroin,12 month-ending,08/31/2022,1143,
01/04/2026,2022,9,Region 5,Heroin,12 month-ending,09/30/2022,1123,
01/04/2026,2022,10,Region 5,Heroin,12 month-ending,10/31/2022,1089,
01/04/2026,2022,11,Region 5,Heroin,12 month-ending,11/30/2022,1075,
01/04/2026,2022,12,Region 5,Heroin,12 month-ending,12/31/2022,1057,
01/04/2026,2023,1,Region 5,Heroin,12 month-ending,01/31/2023,984,
01/04/2026,2023,2,Region 5,Heroin,12 month-ending,02/28/2023,978,
01/04/2026,2023,3,Region 5,Heroin,12 month-ending,03/31/2023,960,
01/04/2026,2023,4,Region 5,Heroin,12 month-ending,04/30/2023,931,
01/04/2026,2023,5,Region 5,Heroin,12 month-ending,05/31/2023,923,
01/04/2026,2023,6,Region 5,Heroin,12 month-ending,06/30/2023,928,
01/04/2026,2023,7,Region 5,Heroin,12 month-ending,07/31/2023,906,
01/04/2026,2023,8,Region 5,Heroin,12 month-ending,08/31/2023,901,
01/04/2026,2023,9,Region 5,Heroin,12 month-ending,09/30/2023,892,
01/04/2026,2023,10,Region 5,Heroin,12 month-ending,10/31/2023,878,
01/04/2026,2023,11,Region 5,Heroin,12 month-ending,11/30/2023,859,
01/04/2026,2023,12,Region 5,Heroin,12 month-ending,12/31/2023,840,
01/04/2026,2024,1,Region 5,Heroin,12 month-ending,01/31/2024,828,
01/04/2026,2024,2,Region 5,Heroin,12 month-ending,02/29/2024,812,
01/04/2026,2024,3,Region 5,Heroin,12 month-ending,03/31/2024,790,
01/04/2026,2024,4,Region 5,Heroin,12 month-ending,04/30/2024,783,
01/04/2026,2024,5,Region 5,Heroin,12 month-ending,05/31/2024,762,
01/04/2026,2024,6,Region 5,Heroin,12 month-ending,06/30/2024,719,
01/04/2026,2024,7,Region 5,Heroin,12 month-ending,07/31/2024,736,
01/04/2026,2024,8,Region 5,Heroin,12 month-ending,08/31/2024,722,
01/04/2026,2024,9,Region 5,Heroin,12 month-ending,09/30/2024,694,
01/04/2026,2024,10,Region 5,Heroin,12 month-ending,10/31/2024,673,
01/04/2026,2024,11,Region 5,Heroin,12 month-ending,11/30/2024,670,
01/04/2026,2024,12,Region 5,Heroin,12 month-ending,12/31/2024,647,
01/04/2026,2025,1,Region 5,Heroin,12 month-ending,01/31/2025,643,
01/04/2026,2025,2,Region 5,Heroin,12 month-ending,02/28/2025,627,
01/04/2026,2025,3,Region 5,Heroin,12 month-ending,03/31/2025,617,
01/04/2026,2025,4,Region 5,Heroin,12 month-ending,04/30/2025,589,
01/04/2026,2025,5,Region 5,Heroin,12 month-ending,05/31/2025,573,
01/04/2026,2025,6,Region 5,Heroin,12 month-ending,06/30/2025,555,
01/04/2026,2019,1,Region 6,Heroin,12 month-ending,01/31/2019,1088,
01/04/2026,2019,2,Region 6,Heroin,12 month-ending,02/28/2019,1090,
01/04/2026,2019,3,Region 6,Heroin,12 month-ending,03/31/2019,1110,
01/04/2026,2019,4,Region 6,Heroin,12 month-ending,04/30/2019,1125,
01/04/2026,2019,5,Region 6,Heroin,12 month-ending,05/31/2019,1147,
01/04/2026,2019,6,Region 6,Heroin,12 month-ending,06/30/2019,1149,
01/04/2026,2019,7,Region 6,Heroin,12 month-ending,07/31/2019,1168,
01/04/2026,2019,8,Region 6,Heroin,12 month-ending,08/31/2019,1174,
01/04/2026,2019,9,Region 6,Heroin,12 month-ending,09/30/2019,1172,
01/04/2026,2019,10,Region 6,Heroin,12 month-ending,10/31/2019,1206,
01/04/2026,2019,11,Region 6,Heroin,12 month-ending,11/30/2019,1236,
01/04/2026,2019,12,Region 6,Heroin,12 month-ending,12/31/2019,1256,
01/04/2026,2020,1,Region 6,Heroin,12 month-ending,01/31/2020,1289,
01/04/2026,2020,2,Region 6,Heroin,12 month-ending,02/29/2020,1312,
01/04/2026,2020,3,Region 6,Heroin,12 month-ending,03/31/2020,1319,
01/04/2026,2020,4,Region 6,Heroin,12 month-ending,04/30/2020,1340,
01/04/2026,2020,5,Region 6,Heroin,12 month-ending,05/31/2020,1357,
01/04/2026,2020,6,Region 6,Heroin,12 month-ending,06/30/2020,1381,
01/04/2026,2020,7,Region 6,Heroin,12 month-ending,07/31/2020,1403,
01/04/2026,2020,8,Region 6,Heroin,12 month-ending,08/31/2020,1410,
01/04/2026,2020,9,Region 6,Heroin,12 month-ending,09/30/2020,1415,
01/04/2026,2020,10,Region 6,Heroin,12 month-ending,10/31/2020,1389,
01/04/2026,2020,11,Region 6,Heroin,12 month-ending,11/30/2020,1366,
01/04/2026,2020,12,Region 6,Heroin,12 month-ending,12/31/2020,1365,
01/04/2026,2021,1,Region 6,Heroin,12 month-ending,01/31/2021,1333,
01/04/2026,2021,2,Region 6,Heroin,12 month-ending,02/28/2021,1323,
01/04/2026,2021,3,Region 6,Heroin,12 month-ending,03/31/2021,1341,
01/04/2026,2021,4,Region 6,Heroin,12 month-ending,04/30/2021,1326,
01/04/2026,2021,5,Region 6,Heroin,12 month-ending,05/31/2021,1303,
01/04/2026,2021,6,Region 6,Heroin,12 month-ending,06/30/2021,1262,
01/04/2026,2021,7,Region 6,Heroin,12 month-ending,07/31/2021,1234,
01/04/2026,2021,8,Region 6,Heroin,12 month-ending,08/31/2021,1226,
01/04/2026,2021,9,Region 6,Heroin,12 month-ending,09/30/2021,1209,
01/04/2026,2021,10,Region 6,Heroin,12 month-ending,10/31/2021,1189,
01/04/2026,2021,11,Region 6,Heroin,12 month-ending,11/30/2021,1167,
01/04/2026,2021,12,Region 6,Heroin,12 month-ending,12/31/2021,1137,
01/04/2026,2022,1,Region 6,Heroin,12 month-ending,01/31/2022,1104,
01/04/2026,2022,2,Region 6,Heroin,12 month-ending,02/28/2022,1074,
01/04/2026,2022,3,Region 6,Heroin,12 month-ending,03/31/2022,1013,
01/04/2026,2022,4,Region 6,Heroin,12 month-ending,04/30/2022,971,
01/04/2026,2022,5,Region 6,Heroin,12 month-ending,05/31/2022,931,
01/04/2026,2022,6,Region 6,Heroin,12 month-ending,06/30/2022,904,
01/04/2026,2022,7,Region 6,Heroin,12 month-ending,07/31/2022,866,
01/04/2026,2022,8,Region 6,Heroin,12 month-ending,08/31/2022,808,
01/04/2026,2022,9,Region 6,Heroin,12 month-ending,09/30/2022,773,
01/04/2026,2022,10,Region 6,Heroin,12 month-ending,10/31/2022,756,
01/04/2026,2022,11,Region 6,Heroin,12 month-ending,11/30/2022,735,
01/04/2026,2022,12,Region 6,Heroin,12 month-ending,12/31/2022,723,
01/04/2026,2023,1,Region 6,Heroin,12 month-ending,01/31/2023,718,
01/04/2026,2023,2,Region 6,Heroin,12 month-ending,02/28/2023,714,
01/04/2026,2023,3,Region 6,Heroin,12 month-ending,03/31/2023,698,
01/04/2026,2023,4,Region 6,Heroin,12 month-ending,04/30/2023,700,
01/04/2026,2023,5,Region 6,Heroin,12 month-ending,05/31/2023,673,
01/04/2026,2023,6,Region 6,Heroin,12 month-ending,06/30/2023,660,
01/04/2026,2023,7,Region 6,Heroin,12 month-ending,07/31/2023,630,
01/04/2026,2023,8,Region 6,Heroin,12 month-ending,08/31/2023,625,
01/04/2026,2023,9,Region 6,Heroin,12 month-ending,09/30/2023,617,
01/04/2026,2023,10,Region 6,Heroin,12 month-ending,10/31/2023,596,
01/04/2026,2023,11,Region 6,Heroin,12 month-ending,11/30/2023,572,
01/04/2026,2023,12,Region 6,Heroin,12 month-ending,12/31/2023,548,
01/04/2026,2024,1,Region 6,Heroin,12 month-ending,01/31/2024,542,
01/04/2026,2024,2,Region 6,Heroin,12 month-ending,02/29/2024,524,
01/04/2026,2024,3,Region 6,Heroin,12 month-ending,03/31/2024,500,
01/04/2026,2024,4,Region 6,Heroin,12 month-ending,04/30/2024,463,
01/04/2026,2024,5,Region 6,Heroin,12 month-ending,05/31/2024,457,
01/04/2026,2024,6,Region 6,Heroin,12 month-ending,06/30/2024,427,
01/04/2026,2024,7,Region 6,Heroin,12 month-ending,07/31/2024,415,
01/04/2026,2024,8,Region 6,Heroin,12 month-ending,08/31/2024,404,
01/04/2026,2024,9,Region 6,Heroin,12 month-ending,09/30/2024,377,
01/04/2026,2024,10,Region 6,Heroin,12 month-ending,10/31/2024,378,
01/04/2026,2024,11,Region 6,Heroin,12 month-ending,11/30/2024,371,
01/04/2026,2024,12,Region 6,Heroin,12 month-ending,12/31/2024,373,
01/04/2026,2025,1,Region 6,Heroin,12 month-ending,01/31/2025,361,
01/04/2026,2025,2,Region 6,Heroin,12 month-ending,02/28/2025,343,
01/04/2026,2025,3,Region 6,Heroin,12 month-ending,03/31/2025,335,
01/04/2026,2025,4,Region 6,Heroin,12 month-ending,04/30/2025,338,
01/04/2026,2025,5,Region 6,Heroin,12 month-ending,05/31/2025,328,
01/04/2026,2025,6,Region 6,Heroin,12 month-ending,06/30/2025,339,
01/04/2026,2019,1,Region 7,Heroin,12 month-ending,01/31/2019,425,
01/04/2026,2019,2,Region 7,Heroin,12 month-ending,02/28/2019,412,
01/04/2026,2019,3,Region 7,Heroin,12 month-ending,03/31/2019,396,
01/04/2026,2019,4,Region 7,Heroin,12 month-ending,04/30/2019,373,
01/04/2026,2019,5,Region 7,Heroin,12 month-ending,05/31/2019,369,
01/04/2026,2019,6,Region 7,Heroin,12 month-ending,06/30/2019,339,
01/04/2026,2019,7,Region 7,Heroin,12 month-ending,07/31/2019,331,
01/04/2026,2019,8,Region 7,Heroin,12 month-ending,08/31/2019,333,
01/04/2026,2019,9,Region 7,Heroin,12 month-ending,09/30/2019,333,
01/04/2026,2019,10,Region 7,Heroin,12 month-ending,10/31/2019,330,
01/04/2026,2019,11,Region 7,Heroin,12 month-ending,11/30/2019,332,
